game_id,game_day,game_time,away_team,away_score,home_team,home_score
2018_09_GB_NE,2018-11-04,20:20,GB,17,NE,31
2018_09_TEN_DAL,2018-11-05,20:15,TEN,28,DAL,14
2018_10_CAR_PIT,2018-11-08,20:20,CAR,21,PIT,52
2018_10_DET_CHI,2018-11-11,13:00,DET,22,CHI,34
2018_10_NO_CIN,2018-11-11,13:00,NO,51,CIN,14
2018_10_ATL_CLE,2018-11-11,13:00,ATL,16,CLE,28
2018_10_JAX_IND,2018-11-11,13:00,JAX,26,IND,29
2018_10_ARI_KC,2018-11-11,13:00,ARI,14,KC,26
2018_10_BUF_NYJ,2018-11-11,13:00,BUF,41,NYJ,10
2018_10_WAS_TB,2018-11-11,13:00,WAS,16,TB,3
2018_10_NE_TEN,2018-11-11,13:00,NE,10,TEN,34
2018_10_LAC_OAK,2018-11-11,16:05,LAC,20,OAK,6
2018_10_MIA_GB,2018-11-11,16:25,MIA,12,GB,31
2018_10_SEA_LA,2018-11-11,16:25,SEA,31,LA,36
2018_10_DAL_PHI,2018-11-11,20:20,DAL,27,PHI,20
2018_10_NYG_SF,2018-11-12,20:15,NYG,27,SF,23
2018_11_GB_SEA,2018-11-15,20:20,GB,24,SEA,27
2018_11_DAL_ATL,2018-11-18,13:00,DAL,22,ATL,19
2018_11_CIN_BAL,2018-11-18,13:00,CIN,21,BAL,24
2018_11_CAR_DET,2018-11-18,13:00,CAR,19,DET,20
2018_11_TEN_IND,2018-11-18,13:00,TEN,10,IND,38
2018_11_PIT_JAX,2018-11-18,13:00,PIT,20,JAX,16
2018_11_TB_NYG,2018-11-18,13:00,TB,35,NYG,38
2018_11_HOU_WAS,2018-11-18,13:00,HOU,23,WAS,21
2018_11_OAK_ARI,2018-11-18,16:05,OAK,23,ARI,21
2018_11_DEN_LAC,2018-11-18,16:05,DEN,23,LAC,22
2018_11_PHI_NO,2018-11-18,16:25,PHI,7,NO,48
2018_11_MIN_CHI,2018-11-18,20:20,MIN,20,CHI,25
2018_11_KC_LA,2018-11-19,20:15,KC,51,LA,54
2018_12_CHI_DET,2018-11-22,12:30,CHI,23,DET,16
2018_12_WAS_DAL,2018-11-22,16:30,WAS,23,DAL,31
2018_12_ATL_NO,2018-11-22,20:20,ATL,17,NO,31
2018_12_OAK_BAL,2018-11-25,13:00,OAK,17,BAL,34
2018_12_JAX_BUF,2018-11-25,13:00,JAX,21,BUF,24
